Cluster,Lesson,Progress,Score,Phase,Engagement,Action_ID,Action_Name,Q_Value
2,0,0.75,0.5,2,2,2,attempt_quiz (past),8.85441720318719
2,0,0.75,0.5,2,2,14,post_forum (future),0.8615712756201721
2,0,0.75,0.5,2,2,10,review_quiz (current),2.9848606609453574
2,0,0.75,0.5,2,2,5,view_assignment (current),1.460388654238904
2,0,0.75,0.5,2,2,12,view_content (future),4.472171036034784
2,0,0.75,0.5,2,2,13,attempt_quiz (future),2.6985025671232634
2,0,0.75,0.5,2,2,3,review_quiz (past),5.702967647154172
2,0,0.75,0.5,2,2,9,submit_quiz (current),5.887954523100402
2,0,0.75,0.5,2,2,11,post_forum (current),7.596090068779727
2,1,0.5,0.5,1,2,12,view_content (future),4.4301340419059585
2,1,0.5,0.5,1,2,13,attempt_quiz (future),10.947242874224148
2,1,0.5,0.5,1,2,8,attempt_quiz (current),5.022076856875319
2,1,0.5,0.5,1,2,11,post_forum (current),6.166210339383874
2,1,0.5,0.5,1,2,5,view_assignment (current),1.6393057584110202
2,1,0.5,0.5,1,2,9,submit_quiz (current),50.42367929631062
2,1,0.5,0.5,1,2,10,review_quiz (current),0.6459507307841689
2,1,0.5,0.5,1,2,14,post_forum (future),1.5433802352212926
2,1,0.5,0.5,1,2,3,review_quiz (past),2.6851614639534835
2,1,0.5,0.5,1,2,4,post_forum (past),0.494661637455211
2,1,0.5,0.5,1,2,0,view_assignment (past),1.7311987459571743
2,1,0.5,0.5,1,2,6,view_content (current),1.739488505088253
2,1,0.5,0.75,0,1,3,review_quiz (past),0.05143211084050861
2,1,0.75,0.75,0,1,7,submit_assignment (current),0.810161869447859
2,1,0.75,0.75,0,1,4,post_forum (past),0.1292550723037676
2,1,0.75,0.75,0,1,2,attempt_quiz (past),6.606068615831827
2,0,0.25,0.75,1,0,8,attempt_quiz (current),10.090730731449934
2,0,0.25,0.75,1,0,4,post_forum (past),9.585576954735735
2,0,0.25,0.75,1,0,13,attempt_quiz (future),1.617632155248224
2,0,0.25,0.75,1,0,5,view_assignment (current),4.080103673546535
2,0,0.25,0.75,1,0,9,submit_quiz (current),1.2410217584368892
2,0,0.25,0.75,1,0,12,view_content (future),15.926342594904153
2,0,0.25,0.75,1,0,1,view_content (past),7.96760937026462
2,0,0.25,0.75,1,0,10,review_quiz (current),2.8284776627173005
2,0,0.25,0.75,1,0,6,view_content (current),1.1779314220382169
2,0,0.25,0.75,1,0,7,submit_assignment (current),36.66389555954242
2,0,0.25,0.75,1,0,2,attempt_quiz (past),4.8275961960361675
2,0,0.25,0.75,1,0,3,review_quiz (past),7.723007192902168
2,3,0.25,0.5,1,2,12,view_content (future),0.6857450606110861
2,3,0.25,0.5,1,2,1,view_content (past),1.46644354142326
2,3,0.25,0.5,1,2,6,view_content (current),0.8000897908700216
2,3,0.25,0.5,1,2,0,view_assignment (past),2.4583593751530577
2,3,0.25,0.5,1,2,13,attempt_quiz (future),5.732469846090098
2,3,0.25,0.5,1,2,11,post_forum (current),2.3655660172600452
2,3,0.25,0.5,1,2,4,post_forum (past),3.62407354167705
2,3,0.25,0.5,1,2,5,view_assignment (current),0.9232374254233394
2,3,0.25,0.5,1,2,9,submit_quiz (current),13.42604740402861
2,3,0.25,0.5,1,2,7,submit_assignment (current),3.1335541574649324
2,3,0.25,0.5,1,2,2,attempt_quiz (past),1.3387179655367902
2,3,0.25,0.5,1,2,3,review_quiz (past),1.961169537773677
2,3,0.25,0.5,1,2,14,post_forum (future),0.7703615164203144
2,3,0.25,0.5,1,2,10,review_quiz (current),3.0058447073684453
2,3,0.25,0.5,1,2,8,attempt_quiz (current),7.142461293803763
2,0,1.0,0.5,1,1,4,post_forum (past),0.09205948490467346
4,0,1.0,0.75,2,2,2,attempt_quiz (past),55.32220371169689
4,0,1.0,0.75,2,2,13,attempt_quiz (future),14.829093712021125
4,0,1.0,0.75,2,2,6,view_content (current),6.30309892432423
4,0,1.0,0.75,2,2,9,submit_quiz (current),12.126223098519873
4,0,1.0,0.75,2,2,8,attempt_quiz (current),14.603348782310238
4,0,1.0,0.75,2,2,12,view_content (future),5.05477809322034
4,0,1.0,0.75,2,2,4,post_forum (past),1.5006002047598863
4,0,1.0,0.75,2,2,11,post_forum (current),8.582849942601177
4,0,1.0,0.75,2,2,3,review_quiz (past),9.39342998680085
4,0,1.0,0.75,2,2,1,view_content (past),9.288376874440024
4,0,1.0,0.75,2,2,10,review_quiz (current),7.77639602615039
4,0,1.0,0.75,2,2,7,submit_assignment (current),8.192967995014165
4,0,1.0,0.75,2,2,14,post_forum (future),10.764163347519347
4,0,1.0,0.75,2,2,0,view_assignment (past),0.5235858501639306
4,0,1.0,0.75,2,2,5,view_assignment (current),3.07753434241636
4,2,0.75,0.75,2,2,2,attempt_quiz (past),7.14736799114468
4,2,0.75,0.75,2,2,6,view_content (current),0.6381879800810368
4,2,0.75,0.75,2,2,0,view_assignment (past),1.754819589830912
4,2,0.75,0.75,2,2,4,post_forum (past),0.6695326901842394
4,2,0.75,0.75,2,2,3,review_quiz (past),0.4218887144655367
4,2,0.75,0.75,2,2,9,submit_quiz (current),22.62118976781979
4,2,0.75,0.75,2,2,1,view_content (past),0.30159593854440253
4,2,0.75,0.75,2,2,13,attempt_quiz (future),13.791766843104707
4,2,0.75,0.75,2,2,14,post_forum (future),1.579390683661054
4,2,0.75,0.75,2,2,11,post_forum (current),1.6001381415349343
4,2,0.75,0.75,2,2,7,submit_assignment (current),8.74430890342522
4,2,0.75,0.75,2,2,12,view_content (future),0.8179645798994929
4,2,0.75,0.75,2,2,5,view_assignment (current),1.9224893429942718
4,2,1.0,0.75,2,2,4,post_forum (past),2.9354561209429093
4,2,1.0,0.75,2,2,7,submit_assignment (current),27.93379813702156
4,2,1.0,0.75,2,2,10,review_quiz (current),5.562599288720866
4,2,1.0,0.75,2,2,2,attempt_quiz (past),12.143040339527689
4,2,1.0,0.75,2,2,12,view_content (future),1.588847027252569
4,2,1.0,0.75,2,2,11,post_forum (current),0.3008679724639641
4,2,1.0,0.75,2,2,14,post_forum (future),2.7514721872473116
4,2,1.0,0.75,2,2,13,attempt_quiz (future),9.372889374702899
4,2,1.0,0.75,2,2,8,attempt_quiz (current),4.841607161805461
4,2,1.0,0.75,2,2,9,submit_quiz (current),0.9242845089711395
4,2,1.0,0.75,2,2,3,review_quiz (past),6.224108257111873
4,2,1.0,0.75,2,2,6,view_content (current),0.5188320374647453
4,2,1.0,0.75,2,2,1,view_content (past),1.471423358558206
4,2,1.0,0.75,2,2,5,view_assignment (current),1.9224777473692782
4,2,1.0,0.75,2,2,0,view_assignment (past),2.4100901741750613
4,3,0.5,0.75,0,2,13,attempt_quiz (future),7.217263292980945
4,3,0.5,0.75,0,2,9,submit_quiz (current),14.527626207548614
4,3,0.5,0.75,0,2,8,attempt_quiz (current),2.1253392601363013
4,3,0.5,0.75,0,2,11,post_forum (current),4.990681478285687
4,3,0.5,0.75,0,2,4,post_forum (past),5.035295099349263
4,3,0.5,0.75,0,2,5,view_assignment (current),4.85637028332868
4,3,0.5,0.75,0,2,0,view_assignment (past),4.815995503610575
4,3,0.5,0.75,0,2,6,view_content (current),6.469624364010146
4,3,0.5,0.75,0,2,1,view_content (past),0.53764046498159
4,3,0.5,0.75,0,2,10,review_quiz (current),2.9165620948060034
4,3,0.5,0.75,0,2,14,post_forum (future),7.640287062468673
4,3,0.5,0.75,0,2,7,submit_assignment (current),32.38954157643964
4,3,0.5,0.75,0,2,3,review_quiz (past),2.1560442146003123
4,3,0.5,0.75,0,2,2,attempt_quiz (past),5.834875446880497
4,3,0.75,0.75,2,2,6,view_content (current),1.6251503651739876
4,3,0.75,0.75,2,2,7,submit_assignment (current),15.284378765517436
4,3,0.75,0.75,2,2,9,submit_quiz (current),5.433810593606406
4,3,0.75,0.75,2,2,4,post_forum (past),1.206339797568372
4,3,0.75,0.75,2,2,3,review_quiz (past),1.1857387825656143
4,3,0.75,0.75,2,2,8,attempt_quiz (current),1.5273178725056322
4,3,0.75,0.75,2,2,11,post_forum (current),0.9059021928499046
4,3,0.75,0.75,2,2,12,view_content (future),1.2854410490886496
4,3,0.75,0.75,2,2,0,view_assignment (past),0.5585048267119559
4,3,0.75,0.75,2,2,2,attempt_quiz (past),6.447052733961784
4,3,0.75,0.75,2,2,10,review_quiz (current),1.5274760883756229
4,3,0.75,0.75,2,2,13,attempt_quiz (future),4.97306010633574
4,3,0.75,0.75,2,2,1,view_content (past),1.2078495316501263
4,3,0.75,0.75,2,2,14,post_forum (future),1.4183048344651217
4,3,1.0,0.75,2,2,0,view_assignment (past),0.44392965804455337
4,3,1.0,0.75,2,2,2,attempt_quiz (past),2.6779276730740156
4,3,1.0,0.75,2,2,13,attempt_quiz (future),16.03032676927792
4,3,1.0,0.75,2,2,8,attempt_quiz (current),1.4589402529621154
4,3,1.0,0.75,2,2,4,post_forum (past),3.3161520561119415
4,3,1.0,0.75,2,2,6,view_content (current),2.0049603402876905
4,3,1.0,0.75,2,2,10,review_quiz (current),3.9449242238083184
4,3,1.0,0.75,2,2,5,view_assignment (current),0.7778788316034377
4,3,1.0,0.75,2,2,14,post_forum (future),1.7205066080900244
4,3,1.0,0.75,2,2,12,view_content (future),3.3214401265086333
4,3,1.0,0.75,2,2,7,submit_assignment (current),7.608990793235987
4,3,1.0,0.75,2,2,9,submit_quiz (current),9.54858180712559
4,3,1.0,0.75,2,2,1,view_content (past),3.2632725569463266
4,3,1.0,1.0,0,1,12,view_content (future),0.04
4,3,1.0,1.0,0,1,0,view_assignment (past),0.1634048
4,3,1.0,1.0,0,1,2,attempt_quiz (past),2.369880576072354
4,3,1.0,1.0,0,1,1,view_content (past),0.19725659649775182
4,3,1.0,1.0,0,1,14,post_forum (future),0.2201109237814989
4,3,1.0,1.0,0,1,4,post_forum (past),2.3992208382914835
4,3,1.0,1.0,0,1,10,review_quiz (current),2.7000510647825298
4,1,1.0,1.0,0,1,9,submit_quiz (current),0.7123744191099383
4,1,1.0,1.0,0,1,14,post_forum (future),0.7892625652052659
4,1,1.0,1.0,0,1,3,review_quiz (past),0.052304622165688264
4,1,1.0,1.0,0,1,0,view_assignment (past),0.21476137465654355
4,1,1.0,1.0,0,1,11,post_forum (current),0.16152349079366232
4,2,0.25,1.0,0,1,0,view_assignment (past),0.16190292323274025
4,2,0.25,1.0,0,1,13,attempt_quiz (future),1.357504781443971
4,2,0.25,1.0,0,1,2,attempt_quiz (past),2.9552266268545466
4,2,0.25,1.0,0,1,10,review_quiz (current),0.3424880247267686
4,2,0.25,1.0,0,1,12,view_content (future),0.2004558908739827
4,2,0.25,1.0,0,1,7,submit_assignment (current),6.257251503007309
4,2,0.5,1.0,0,1,3,review_quiz (past),5.140658659093038
4,2,0.5,1.0,0,1,0,view_assignment (past),0.16183828749672233
4,2,0.5,1.0,0,1,6,view_content (current),0.20138875266200815
4,2,0.5,1.0,0,1,8,attempt_quiz (current),5.303500774046532
4,2,0.5,1.0,0,1,9,submit_quiz (current),5.573935441148803
4,0,1.0,1.0,0,0,9,submit_quiz (current),2.816762644937845
4,0,1.0,1.0,0,0,2,attempt_quiz (past),1.271050322846442
4,0,1.0,1.0,0,0,11,post_forum (current),6.859634820837851
4,0,1.0,1.0,0,0,3,review_quiz (past),7.0362439385386555
4,2,0.75,1.0,0,1,5,view_assignment (current),0.1618270374967223
4,2,0.75,1.0,0,1,3,review_quiz (past),4.051893688509512
4,2,0.75,1.0,0,1,11,post_forum (current),1.115679086311704
4,2,0.75,1.0,0,1,8,attempt_quiz (current),1.988988242790366
4,2,0.75,1.0,0,1,10,review_quiz (current),2.9680869960257423
4,2,1.0,1.0,0,1,2,attempt_quiz (past),0.19469481802096344
4,2,1.0,1.0,0,1,1,view_content (past),0.1754163780594038
4,2,1.0,1.0,0,1,8,attempt_quiz (current),2.9795280367291075
4,2,1.0,1.0,0,1,13,attempt_quiz (future),0.36533760953800326
4,0,0.75,1.0,1,2,10,review_quiz (current),0.3303827474940482
4,0,0.75,1.0,1,2,4,post_forum (past),3.7046203340314383
4,0,0.75,1.0,1,2,5,view_assignment (current),7.779792744401513
4,0,0.75,1.0,1,2,2,attempt_quiz (past),1.0378533405881556
4,0,0.75,1.0,1,2,7,submit_assignment (current),3.2131274838908226
4,0,0.75,1.0,1,2,3,review_quiz (past),8.81929505368604
4,0,0.75,1.0,1,2,13,attempt_quiz (future),2.0186983363268287
4,0,0.75,1.0,1,2,9,submit_quiz (current),37.36869978965545
4,0,0.75,1.0,1,2,0,view_assignment (past),17.398466748779907
4,0,0.75,1.0,1,2,12,view_content (future),13.082175236762273
4,0,0.75,1.0,1,2,11,post_forum (current),6.884873396818953
4,1,1.0,0.75,0,2,11,post_forum (current),5.808586155430243
4,1,1.0,0.75,0,2,5,view_assignment (current),0.6800123329250504
4,1,1.0,0.75,0,2,10,review_quiz (current),0.2921200656024549
4,1,1.0,0.75,0,2,8,attempt_quiz (current),8.553976472523328
4,1,1.0,0.75,0,2,4,post_forum (past),1.419253219688016
4,1,1.0,0.75,0,2,14,post_forum (future),4.912661898650647
4,1,1.0,0.75,0,2,2,attempt_quiz (past),33.3674027814642
4,1,1.0,0.75,0,2,13,attempt_quiz (future),4.763635113073857
4,1,1.0,0.75,0,2,12,view_content (future),4.2465172338098975
4,1,1.0,0.75,0,2,3,review_quiz (past),2.6222418160605363
4,1,1.0,0.75,0,2,1,view_content (past),1.4847182346885217
4,1,1.0,0.75,0,2,0,view_assignment (past),7.927246984205454
4,1,1.0,0.75,0,2,6,view_content (current),8.573435652250273
4,1,1.0,0.75,0,2,7,submit_assignment (current),3.031567698458259
4,1,1.0,0.75,0,2,9,submit_quiz (current),6.581069140742317
4,2,0.75,0.75,1,2,7,submit_assignment (current),28.392254432569594
4,2,0.75,0.75,1,2,4,post_forum (past),15.319490886099135
4,2,0.75,0.75,1,2,2,attempt_quiz (past),10.016396511909093
4,2,0.75,0.75,1,2,5,view_assignment (current),11.272591226976242
4,2,0.75,0.75,1,2,1,view_content (past),7.372973519251979
4,2,0.75,0.75,1,2,14,post_forum (future),2.470044940280792
4,2,0.75,0.75,1,2,12,view_content (future),12.529061963735312
4,2,0.75,0.75,1,2,0,view_assignment (past),5.645713111779283
4,2,0.75,0.75,1,2,11,post_forum (current),6.778577481309006
4,2,0.75,0.75,1,2,13,attempt_quiz (future),24.48239438818491
4,2,0.75,0.75,1,2,3,review_quiz (past),12.94451016814527
4,2,0.75,0.75,1,2,9,submit_quiz (current),50.15413089549264
4,2,0.75,0.75,1,2,10,review_quiz (current),16.168744245399377
4,2,0.75,0.75,1,2,6,view_content (current),4.997611501859296
4,2,0.75,0.75,1,2,8,attempt_quiz (current),7.854168730373663
4,2,1.0,0.75,1,2,10,review_quiz (current),7.11531688362737
4,2,1.0,0.75,1,2,11,post_forum (current),11.719617755650656
4,2,1.0,0.75,1,2,12,view_content (future),2.363375012315601
4,2,1.0,0.75,1,2,6,view_content (current),10.52927888069982
4,2,1.0,0.75,1,2,4,post_forum (past),17.78132363352911
4,2,1.0,0.75,1,2,5,view_assignment (current),7.587853613921472
4,2,1.0,0.75,1,2,3,review_quiz (past),8.030186526066355
4,2,1.0,0.75,1,2,8,attempt_quiz (current),19.041265262213834
4,2,1.0,0.75,1,2,14,post_forum (future),4.1456201385357865
4,2,1.0,0.75,1,2,7,submit_assignment (current),28.926418950396577
4,2,1.0,0.75,1,2,9,submit_quiz (current),49.62868641231255
4,2,1.0,0.75,1,2,2,attempt_quiz (past),17.32715064997826
4,2,1.0,0.75,1,2,1,view_content (past),14.107330707192071
4,2,1.0,0.75,1,2,0,view_assignment (past),11.376228246112465
4,2,1.0,0.75,1,2,13,attempt_quiz (future),9.330995136907053
4,3,0.25,0.75,1,2,11,post_forum (current),12.179498258336173
4,3,0.25,0.75,1,2,3,review_quiz (past),3.168191574640459
4,3,0.25,0.75,1,2,7,submit_assignment (current),16.94815973380377
4,3,0.25,0.75,1,2,8,attempt_quiz (current),17.03397294435913
4,3,0.25,0.75,1,2,5,view_assignment (current),10.953319964761118
4,3,0.25,0.75,1,2,9,submit_quiz (current),48.52561417635301
4,3,0.25,0.75,1,2,4,post_forum (past),8.922975404894741
4,3,0.25,0.75,1,2,2,attempt_quiz (past),7.73258369298798
4,3,0.25,0.75,1,2,14,post_forum (future),5.8830364638427355
4,3,0.25,0.75,1,2,0,view_assignment (past),7.326643069031281
4,3,0.25,0.75,1,2,13,attempt_quiz (future),21.094863904666656
4,3,0.25,0.75,1,2,12,view_content (future),13.29055584440137
4,3,0.25,0.75,1,2,1,view_content (past),7.029767040523272
4,3,0.25,0.75,1,2,6,view_content (current),5.065772490290512
4,3,0.25,0.75,1,2,10,review_quiz (current),7.03749999880071
0,2,0.25,0.5,0,1,9,submit_quiz (current),2.544896607544052
0,2,0.25,0.5,0,1,4,post_forum (past),0.3626477665750274
0,2,0.25,0.5,0,1,14,post_forum (future),5.369729930296348
0,2,0.25,0.5,0,1,0,view_assignment (past),19.230929317438843
0,2,0.25,0.5,0,1,1,view_content (past),0.8135338222665648
0,2,0.25,0.5,0,1,11,post_forum (current),0.8839730206656082
0,0,0.25,0.25,0,1,2,attempt_quiz (past),33.74288189586216
0,0,0.25,0.25,0,1,6,view_content (current),41.54559134703075
0,0,0.25,0.25,0,1,4,post_forum (past),31.002566736155387
0,0,0.25,0.25,0,1,8,attempt_quiz (current),39.28469549009405
0,0,0.25,0.25,0,1,3,review_quiz (past),35.593747936204245
0,0,0.25,0.25,0,1,11,post_forum (current),43.42138501936424
0,0,0.25,0.25,0,1,9,submit_quiz (current),102.5515632314135
0,0,0.25,0.25,0,1,14,post_forum (future),60.291891021121685
0,0,0.25,0.25,0,1,10,review_quiz (current),27.202535173276488
0,0,0.25,0.25,0,1,5,view_assignment (current),2.5282062466931197
0,0,0.25,0.25,0,1,12,view_content (future),43.331089393819745
0,0,0.25,0.25,0,1,1,view_content (past),16.87097389979438
0,0,0.25,0.25,0,1,7,submit_assignment (current),23.078807963301117
0,0,0.25,0.25,0,1,13,attempt_quiz (future),38.01658084750096
0,0,0.25,0.25,0,1,0,view_assignment (past),47.07126747886109
0,1,1.0,0.5,2,1,11,post_forum (current),6.778376505002101
0,1,1.0,0.5,2,1,4,post_forum (past),1.7000353657528913
0,1,1.0,0.5,2,1,14,post_forum (future),0.2529599302007748
0,1,1.0,0.5,2,1,2,attempt_quiz (past),9.381336456339543
0,1,0.25,1.0,0,2,0,view_assignment (past),8.137441563647185
0,1,0.25,1.0,0,2,3,review_quiz (past),0.1729271042494019
0,1,0.25,1.0,0,2,4,post_forum (past),0.11116170778536344
0,1,0.25,1.0,0,2,13,attempt_quiz (future),11.649933295841231
0,1,0.25,1.0,0,2,6,view_content (current),0.27581936514716254
0,1,0.25,1.0,0,2,2,attempt_quiz (past),34.503731710019046
0,1,0.25,1.0,0,2,14,post_forum (future),5.078512967229911
0,1,0.25,1.0,0,2,8,attempt_quiz (current),16.007592502378138
0,1,0.25,1.0,0,1,11,post_forum (current),0.09828020687109126
0,1,0.25,1.0,0,1,0,view_assignment (past),0.004113910575987532
0,1,0.25,1.0,0,1,10,review_quiz (current),0.9259451544114261
0,1,0.5,1.0,0,1,3,review_quiz (past),0.0072691279863827335
0,1,0.5,1.0,0,1,11,post_forum (current),0.01194592082824878
0,1,0.5,1.0,0,2,12,view_content (future),0.46876783555525126
0,1,0.5,1.0,0,2,11,post_forum (current),0.10733692852820477
0,1,0.5,1.0,0,2,8,attempt_quiz (current),0.2452327903599388
0,1,0.5,1.0,0,2,7,submit_assignment (current),13.651800341005222
0,1,0.5,1.0,0,2,13,attempt_quiz (future),15.215576216961779
0,1,0.75,1.0,0,1,1,view_content (past),0.007548816825987534
0,1,0.75,1.0,2,1,3,review_quiz (past),0.2321931904863827
0,1,1.0,1.0,2,2,11,post_forum (current),0.16181935832824876
0,1,1.0,1.0,2,2,5,view_assignment (current),0.10207191913776296
0,1,1.0,1.0,2,2,3,review_quiz (past),0.6856463000774033
0,1,1.0,1.0,2,2,1,view_content (past),0.20445170855055952
0,1,1.0,1.0,2,2,2,attempt_quiz (past),9.975378231677745
0,2,0.25,1.0,0,2,12,view_content (future),0.07905
0,2,0.25,1.0,0,2,13,attempt_quiz (future),1.3272469209373838
0,0,0.75,0.25,2,1,14,post_forum (future),0.24141221096439752
0,0,0.75,0.25,2,1,5,view_assignment (current),1.8652663673933767
0,0,0.75,0.25,2,1,6,view_content (current),0.26778464590393564
0,0,0.75,0.25,2,1,0,view_assignment (past),0.11315931204131083
0,0,0.75,0.25,2,1,1,view_content (past),1.9301482080430603
0,0,0.75,0.25,2,1,11,post_forum (current),1.138935726521501
0,0,0.75,0.25,2,1,2,attempt_quiz (past),42.13174920146719
0,0,0.75,0.25,2,1,4,post_forum (past),5.047789321628478
0,0,0.75,0.25,2,1,3,review_quiz (past),5.280256046314667
0,0,0.75,0.25,2,1,8,attempt_quiz (current),32.12610194593026
2,3,0.75,1.0,2,2,12,view_content (future),4.781722481021047
2,3,0.75,1.0,2,2,8,attempt_quiz (current),3.4811070810270635
2,3,0.75,1.0,2,2,5,view_assignment (current),3.407491066697288
2,3,0.75,1.0,2,2,11,post_forum (current),3.177726356674288
2,3,0.75,1.0,2,2,14,post_forum (future),2.276697209375471
2,3,0.75,1.0,2,2,2,attempt_quiz (past),2.256151765139565
2,3,0.75,1.0,2,2,13,attempt_quiz (future),5.411229552998907
2,3,0.75,1.0,2,2,0,view_assignment (past),2.299484152900682
2,3,0.75,1.0,2,2,10,review_quiz (current),0.514281063655532
2,3,0.75,1.0,2,2,9,submit_quiz (current),13.544067027514439
2,3,0.75,1.0,2,2,7,submit_assignment (current),2.883531015422217
2,3,0.75,1.0,2,2,6,view_content (current),2.1427924483013223
2,3,0.75,1.0,2,2,4,post_forum (past),3.471696113338923
2,3,0.75,1.0,2,2,1,view_content (past),0.7792257641581963
2,3,0.75,1.0,2,2,3,review_quiz (past),4.411477184955386
2,0,0.75,0.75,0,2,10,review_quiz (current),12.900634805762238
2,0,0.75,0.75,0,2,5,view_assignment (current),9.249198086580533
2,0,0.75,0.75,0,2,4,post_forum (past),2.094448176492365
2,0,0.75,0.75,0,2,13,attempt_quiz (future),71.2499925051913
2,0,0.75,0.75,0,2,6,view_content (current),16.573195282104653
2,0,0.75,0.75,0,2,3,review_quiz (past),5.4848498522142375
2,0,0.75,0.75,0,2,11,post_forum (current),10.784029456554784
2,0,0.75,0.75,0,2,12,view_content (future),12.478444509478702
2,0,0.75,0.75,0,2,0,view_assignment (past),15.932477808401769
2,0,0.75,0.75,0,2,9,submit_quiz (current),10.880840616659357
2,0,0.75,0.75,0,2,7,submit_assignment (current),11.489163262930608
2,0,0.75,0.75,0,2,2,attempt_quiz (past),11.676134721496407
2,0,0.75,0.75,0,2,14,post_forum (future),20.981429079413893
2,0,0.75,0.75,0,2,1,view_content (past),23.64770818382714
2,0,0.75,0.75,0,2,8,attempt_quiz (current),29.70292812687933
2,1,0.25,0.5,0,1,9,submit_quiz (current),0.7640058551750247
2,1,0.25,0.5,0,1,2,attempt_quiz (past),2.283816707493451
2,1,0.25,0.5,0,1,4,post_forum (past),0.41716282771155533
2,1,0.25,0.5,0,1,11,post_forum (current),0.9363480153711858
2,1,0.25,0.5,0,1,8,attempt_quiz (current),7.673243010772338
2,1,0.25,0.5,0,1,5,view_assignment (current),0.42195379203386674
2,1,1.0,0.5,2,2,9,submit_quiz (current),10.948638750214313
2,1,1.0,0.5,2,2,13,attempt_quiz (future),18.410204920284734
2,1,1.0,0.5,2,2,11,post_forum (current),2.4367191947108946
2,1,1.0,0.5,2,2,6,view_content (current),2.735571001068945
2,1,1.0,0.5,2,2,12,view_content (future),0.4319616184409146
2,1,1.0,0.5,2,2,2,attempt_quiz (past),6.999127556821614
2,1,1.0,0.5,2,2,7,submit_assignment (current),0.9025852201431086
2,1,1.0,0.5,2,2,0,view_assignment (past),1.2912223016293616
2,1,1.0,0.5,2,2,10,review_quiz (current),1.833311483188006
2,1,1.0,0.5,2,2,3,review_quiz (past),0.5395252578052726
2,1,1.0,0.5,2,2,4,post_forum (past),0.548127419829075
2,1,1.0,0.5,2,2,8,attempt_quiz (current),14.739921632174678
2,1,1.0,0.5,2,2,14,post_forum (future),5.938696294078047
2,1,1.0,0.5,2,2,1,view_content (past),1.3327311574132608
2,3,0.75,1.0,0,1,8,attempt_quiz (current),0.06796365557732692
2,1,1.0,0.5,1,2,2,attempt_quiz (past),1.4829698990544151
2,1,1.0,0.5,1,2,14,post_forum (future),5.616116344785129
2,1,1.0,0.5,1,2,12,view_content (future),0.9832262457207532
2,1,1.0,0.5,1,2,10,review_quiz (current),0.4730466566999907
2,1,1.0,0.5,1,2,5,view_assignment (current),0.9779992056093004
2,1,1.0,0.5,1,2,1,view_content (past),5.2013918553045535
2,1,1.0,0.5,1,2,7,submit_assignment (current),33.271473743521625
2,1,1.0,0.5,1,2,4,post_forum (past),2.083754468322057
2,1,1.0,0.5,1,2,3,review_quiz (past),3.543329560137059
2,1,1.0,0.5,1,2,9,submit_quiz (current),4.3143462850970336
2,1,1.0,0.5,1,2,8,attempt_quiz (current),10.402164192261402
2,1,1.0,0.5,1,2,0,view_assignment (past),2.916254424897431
2,1,1.0,0.5,1,2,11,post_forum (current),5.8196869551930845
2,1,1.0,0.5,1,2,6,view_content (current),6.365838480066235
2,1,1.0,0.5,1,2,13,attempt_quiz (future),2.2454625659189125
2,0,0.5,0.5,1,1,6,view_content (current),8.181338468825416
2,0,0.5,0.5,1,1,9,submit_quiz (current),31.026632692228844
2,0,0.5,0.5,1,1,11,post_forum (current),10.575746252107026
2,0,0.5,0.5,1,1,14,post_forum (future),9.779054199648321
2,0,0.5,0.5,1,1,13,attempt_quiz (future),1.873283076250282
2,0,0.5,0.5,1,1,0,view_assignment (past),14.419897346987216
2,0,0.5,0.5,1,1,8,attempt_quiz (current),61.69335037550474
2,0,0.5,0.5,1,1,10,review_quiz (current),8.169764745087008
2,0,0.5,0.5,1,1,3,review_quiz (past),13.84099471275742
2,0,0.5,0.5,1,1,12,view_content (future),10.125655545650778
2,0,0.5,0.5,1,1,4,post_forum (past),9.026351836133546
2,0,0.5,0.5,1,1,7,submit_assignment (current),9.761031343570622
2,0,0.5,0.5,1,1,5,view_assignment (current),8.935232226994662
2,0,0.5,0.5,1,1,1,view_content (past),5.7909691064081095
2,0,0.5,0.5,1,1,2,attempt_quiz (past),11.222684237240667
2,1,1.0,0.75,0,1,3,review_quiz (past),0.4901864655720056
2,1,1.0,0.75,0,1,13,attempt_quiz (future),4.486286771676221
2,1,1.0,0.75,0,1,5,view_assignment (current),0.07019168522291334
2,1,1.0,0.75,0,1,7,submit_assignment (current),1.1401163469487525
2,1,1.0,0.75,0,1,0,view_assignment (past),0.4358379751796575
4,0,0.5,0.75,1,0,14,post_forum (future),8.12574980832387
4,0,0.5,0.75,1,0,7,submit_assignment (current),60.91549645628069
4,0,0.5,0.75,1,0,10,review_quiz (current),3.4014160987363615
4,0,0.5,0.75,1,0,8,attempt_quiz (current),10.290592378111668
4,0,0.5,0.75,1,0,2,attempt_quiz (past),14.415337053004649
4,0,0.5,0.75,1,0,6,view_content (current),0.0642483557781925
4,0,0.5,0.75,1,0,11,post_forum (current),0.5640930694144395
4,0,0.5,0.75,1,0,9,submit_quiz (current),10.25074452807582
4,0,0.5,0.75,1,0,3,review_quiz (past),1.0036835566084408
4,0,0.5,0.75,1,0,13,attempt_quiz (future),10.430908867457493
4,0,0.5,0.75,1,0,0,view_assignment (past),2.046359902162645
4,0,0.5,0.75,1,0,1,view_content (past),8.210427590776147
4,0,0.5,0.75,1,0,5,view_assignment (current),2.276892617048593
4,0,0.5,1.0,1,1,13,attempt_quiz (future),5.160960556235953
