id_x,user_id,courseid,grade_item,itemtype,finalgrade,timemodified,group
1161,44,2,bài kiểm tra bài 2 - easy,mod,7.4,0,khá
1173,44,2,bài kiểm tra bài 2 - hard,mod,7.5,0,khá
1172,44,2,bài kiểm tra bài 2 - medium,mod,7.8,0,khá
1177,44,2,bài kiểm tra bài 3 - hard,mod,6.9,0,khá
1176,44,2,bài kiểm tra bài 3 - medium,mod,6.4,0,khá
1181,44,2,Bài kiểm tra bài 4 - hard,mod,6.8,0,khá
1180,44,2,Bài kiểm tra bài 4 - medium,mod,6.6,0,khá
1185,44,2,Bài kiểm tra bài 5 - hard,mod,7.0,0,khá
1184,44,2,Bài kiểm tra bài 5 - medium,mod,6.6,0,khá
1189,44,2,Bài kiểm tra bài 6 - hard,mod,7.4,0,khá
1188,44,2,Bài kiểm tra bài 6 - medium,mod,6.6,0,khá
1163,44,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,6.4,0,khá
1164,44,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,6.4,0,khá
1165,44,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,7.3,0,khá
1166,44,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,7.0,0,khá
1175,44,2,Trắc nghiệm bài 3 - easy,mod,6.9,0,khá
1179,44,2,Trắc nghiệm bài 4 - easy,mod,7.7,0,khá
1183,44,2,Trắc nghiệm bài 5 - easy,mod,7.5,0,khá
1187,44,2,Trắc nghiệm bài 6 - easy,mod,7.4,0,khá
1167,44,2,Video bài giảng bài 1,mod,6.7,0,khá
1171,44,2,Video bài giảng bài 2,mod,7.0,0,khá
1174,44,2,Video bài giảng bài 3,mod,7.8,0,khá
1178,44,2,Video bài giảng bài 4,mod,7.1,0,khá
1182,44,2,Video bài giảng bài 5,mod,7.5,0,khá
1186,44,2,Video bài giảng bài 6,mod,6.6,0,khá
1800,45,2,,course,3.2,0,yếu
1799,45,2,bài kiểm tra bài 1 - easy,mod,5.5,0,yếu
1807,45,2,bài kiểm tra bài 1 - hard,mod,3.0,0,yếu
1806,45,2,bài kiểm tra bài 1 - medium,mod,4.0,0,yếu
1809,45,2,bài kiểm tra bài 2 - easy,mod,5.3,0,yếu
1811,45,2,bài kiểm tra bài 2 - hard,mod,3.8,0,yếu
1810,45,2,bài kiểm tra bài 2 - medium,mod,4.6,0,yếu
1815,45,2,bài kiểm tra bài 3 - hard,mod,4.4,0,yếu
1814,45,2,bài kiểm tra bài 3 - medium,mod,4.1,0,yếu
1819,45,2,Bài kiểm tra bài 4 - hard,mod,4.4,0,yếu
1818,45,2,Bài kiểm tra bài 4 - medium,mod,4.4,0,yếu
1823,45,2,Bài kiểm tra bài 5 - hard,mod,4.4,0,yếu
1822,45,2,Bài kiểm tra bài 5 - medium,mod,4.1,0,yếu
1827,45,2,Bài kiểm tra bài 6 - hard,mod,3.6,0,yếu
1826,45,2,Bài kiểm tra bài 6 - medium,mod,5.6,0,yếu
1801,45,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,4.3,0,yếu
1802,45,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,5.5,0,yếu
1803,45,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,4.9,0,yếu
1804,45,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,3.9,0,yếu
1813,45,2,Trắc nghiệm bài 3 - easy,mod,5.3,0,yếu
1817,45,2,Trắc nghiệm bài 4 - easy,mod,3.9,0,yếu
1821,45,2,Trắc nghiệm bài 5 - easy,mod,4.4,0,yếu
1825,45,2,Trắc nghiệm bài 6 - easy,mod,5.1,0,yếu
1805,45,2,Video bài giảng bài 1,mod,5.6,0,yếu
1808,45,2,Video bài giảng bài 2,mod,4.8,0,yếu
1812,45,2,Video bài giảng bài 3,mod,5.9,0,yếu
1816,45,2,Video bài giảng bài 4,mod,4.5,0,yếu
1820,45,2,Video bài giảng bài 5,mod,4.1,0,yếu
1824,45,2,Video bài giảng bài 6,mod,3.0,0,yếu
1539,46,2,,course,3.7,0,yếu
1538,46,2,bài kiểm tra bài 1 - easy,mod,6.4,0,yếu
1546,46,2,bài kiểm tra bài 1 - hard,mod,5.4,0,yếu
1545,46,2,bài kiểm tra bài 1 - medium,mod,5.1,0,yếu
1548,46,2,bài kiểm tra bài 2 - easy,mod,4.3,0,yếu
1550,46,2,bài kiểm tra bài 2 - hard,mod,4.7,0,yếu
1549,46,2,bài kiểm tra bài 2 - medium,mod,6.0,0,yếu
1554,46,2,bài kiểm tra bài 3 - hard,mod,3.5,0,yếu
1553,46,2,bài kiểm tra bài 3 - medium,mod,4.1,0,yếu
1558,46,2,Bài kiểm tra bài 4 - hard,mod,5.3,0,yếu
1557,46,2,Bài kiểm tra bài 4 - medium,mod,3.2,0,yếu
1562,46,2,Bài kiểm tra bài 5 - hard,mod,5.3,0,yếu
1561,46,2,Bài kiểm tra bài 5 - medium,mod,4.5,0,yếu
1566,46,2,Bài kiểm tra bài 6 - hard,mod,2.8,0,yếu
1565,46,2,Bài kiểm tra bài 6 - medium,mod,5.6,0,yếu
1540,46,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,3.6,0,yếu
1541,46,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,5.1,0,yếu
1542,46,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,3.7,0,yếu
1543,46,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,3.2,0,yếu
1552,46,2,Trắc nghiệm bài 3 - easy,mod,4.6,0,yếu
1556,46,2,Trắc nghiệm bài 4 - easy,mod,5.9,0,yếu
1560,46,2,Trắc nghiệm bài 5 - easy,mod,4.1,0,yếu
1564,46,2,Trắc nghiệm bài 6 - easy,mod,5.4,0,yếu
1544,46,2,Video bài giảng bài 1,mod,3.8,0,yếu
1547,46,2,Video bài giảng bài 2,mod,4.7,0,yếu
1551,46,2,Video bài giảng bài 3,mod,4.7,0,yếu
1555,46,2,Video bài giảng bài 4,mod,3.3,0,yếu
1559,46,2,Video bài giảng bài 5,mod,4.6,0,yếu
1563,46,2,Video bài giảng bài 6,mod,4.7,0,yếu
1394,47,2,,course,9.3,0,giỏi
1400,47,2,bài kiểm tra bài 1 - easy,mod,8.9,0,giỏi
1402,47,2,bài kiểm tra bài 1 - hard,mod,8.8,0,giỏi
1401,47,2,bài kiểm tra bài 1 - medium,mod,9.8,0,giỏi
1404,47,2,bài kiểm tra bài 2 - easy,mod,8.2,0,giỏi
1405,47,2,bài kiểm tra bài 2 - hard,mod,9.2,0,giỏi
1393,47,2,bài kiểm tra bài 2 - medium,mod,9.4,0,giỏi
1409,47,2,bài kiểm tra bài 3 - hard,mod,8.5,0,giỏi
1408,47,2,bài kiểm tra bài 3 - medium,mod,7.5,0,giỏi
1413,47,2,Bài kiểm tra bài 4 - hard,mod,8.1,0,giỏi
1412,47,2,Bài kiểm tra bài 4 - medium,mod,7.9,0,giỏi
1417,47,2,Bài kiểm tra bài 5 - hard,mod,8.3,0,giỏi
1416,47,2,Bài kiểm tra bài 5 - medium,mod,7.9,0,giỏi
1421,47,2,Bài kiểm tra bài 6 - hard,mod,7.3,0,giỏi
1420,47,2,Bài kiểm tra bài 6 - medium,mod,8.7,0,giỏi
1395,47,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,9.6,0,giỏi
1396,47,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,9.5,0,giỏi
1397,47,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,8.6,0,giỏi
1398,47,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,9.4,0,giỏi
1407,47,2,Trắc nghiệm bài 3 - easy,mod,9.2,0,giỏi
1411,47,2,Trắc nghiệm bài 4 - easy,mod,8.2,0,giỏi
1415,47,2,Trắc nghiệm bài 5 - easy,mod,10.0,0,giỏi
1419,47,2,Trắc nghiệm bài 6 - easy,mod,8.7,0,giỏi
1399,47,2,Video bài giảng bài 1,mod,8.1,0,giỏi
1403,47,2,Video bài giảng bài 2,mod,8.6,0,giỏi
1406,47,2,Video bài giảng bài 3,mod,9.5,0,giỏi
1410,47,2,Video bài giảng bài 4,mod,7.8,0,giỏi
1414,47,2,Video bài giảng bài 5,mod,9.3,0,giỏi
1418,47,2,Video bài giảng bài 6,mod,7.7,0,giỏi
1365,48,2,,course,8.6,0,giỏi
1371,48,2,bài kiểm tra bài 1 - easy,mod,9.4,0,giỏi
1373,48,2,bài kiểm tra bài 1 - hard,mod,7.1,0,giỏi
1372,48,2,bài kiểm tra bài 1 - medium,mod,8.4,0,giỏi
1375,48,2,bài kiểm tra bài 2 - easy,mod,8.7,0,giỏi
1376,48,2,bài kiểm tra bài 2 - hard,mod,8.3,0,giỏi
1364,48,2,bài kiểm tra bài 2 - medium,mod,9.3,0,giỏi
1380,48,2,bài kiểm tra bài 3 - hard,mod,8.3,0,giỏi
1379,48,2,bài kiểm tra bài 3 - medium,mod,9.3,0,giỏi
1384,48,2,Bài kiểm tra bài 4 - hard,mod,8.0,0,giỏi
1383,48,2,Bài kiểm tra bài 4 - medium,mod,9.0,0,giỏi
1388,48,2,Bài kiểm tra bài 5 - hard,mod,9.2,0,giỏi
1387,48,2,Bài kiểm tra bài 5 - medium,mod,9.0,0,giỏi
1392,48,2,Bài kiểm tra bài 6 - hard,mod,8.2,0,giỏi
1391,48,2,Bài kiểm tra bài 6 - medium,mod,7.8,0,giỏi
1366,48,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,9.5,0,giỏi
1367,48,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,7.7,0,giỏi
1368,48,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,9.4,0,giỏi
1369,48,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,8.4,0,giỏi
1378,48,2,Trắc nghiệm bài 3 - easy,mod,9.2,0,giỏi
1382,48,2,Trắc nghiệm bài 4 - easy,mod,8.6,0,giỏi
1386,48,2,Trắc nghiệm bài 5 - easy,mod,9.5,0,giỏi
1390,48,2,Trắc nghiệm bài 6 - easy,mod,9.9,0,giỏi
1370,48,2,Video bài giảng bài 1,mod,8.6,0,giỏi
1374,48,2,Video bài giảng bài 2,mod,8.0,0,giỏi
1377,48,2,Video bài giảng bài 3,mod,7.9,0,giỏi
1381,48,2,Video bài giảng bài 4,mod,9.1,0,giỏi
1385,48,2,Video bài giảng bài 5,mod,7.8,0,giỏi
1389,48,2,Video bài giảng bài 6,mod,7.9,0,giỏi
1829,49,2,,course,4.2,0,yếu
1828,49,2,bài kiểm tra bài 1 - easy,mod,4.6,0,yếu
1836,49,2,bài kiểm tra bài 1 - hard,mod,3.1,0,yếu
1835,49,2,bài kiểm tra bài 1 - medium,mod,3.4,0,yếu
1838,49,2,bài kiểm tra bài 2 - easy,mod,6.2,0,yếu
1840,49,2,bài kiểm tra bài 2 - hard,mod,4.6,0,yếu
1839,49,2,bài kiểm tra bài 2 - medium,mod,6.0,0,yếu
1844,49,2,bài kiểm tra bài 3 - hard,mod,3.6,0,yếu
1843,49,2,bài kiểm tra bài 3 - medium,mod,4.0,0,yếu
1848,49,2,Bài kiểm tra bài 4 - hard,mod,4.8,0,yếu
1847,49,2,Bài kiểm tra bài 4 - medium,mod,3.2,0,yếu
1852,49,2,Bài kiểm tra bài 5 - hard,mod,2.9,0,yếu
1851,49,2,Bài kiểm tra bài 5 - medium,mod,4.3,0,yếu
1856,49,2,Bài kiểm tra bài 6 - hard,mod,4.1,0,yếu
1855,49,2,Bài kiểm tra bài 6 - medium,mod,5.5,0,yếu
1830,49,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,4.1,0,yếu
1831,49,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,3.6,0,yếu
1832,49,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,3.5,0,yếu
1833,49,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,4.9,0,yếu
1842,49,2,Trắc nghiệm bài 3 - easy,mod,4.0,0,yếu
1846,49,2,Trắc nghiệm bài 4 - easy,mod,5.3,0,yếu
1850,49,2,Trắc nghiệm bài 5 - easy,mod,3.8,0,yếu
1854,49,2,Trắc nghiệm bài 6 - easy,mod,4.1,0,yếu
1834,49,2,Video bài giảng bài 1,mod,5.8,0,yếu
1837,49,2,Video bài giảng bài 2,mod,4.7,0,yếu
1841,49,2,Video bài giảng bài 3,mod,5.5,0,yếu
1845,49,2,Video bài giảng bài 4,mod,3.8,0,yếu
1849,49,2,Video bài giảng bài 5,mod,4.6,0,yếu
1853,49,2,Video bài giảng bài 6,mod,3.8,0,yếu
1423,50,2,,course,7.7,0,giỏi
1429,50,2,bài kiểm tra bài 1 - easy,mod,10.0,0,giỏi
1431,50,2,bài kiểm tra bài 1 - hard,mod,8.4,0,giỏi
1430,50,2,bài kiểm tra bài 1 - medium,mod,9.8,0,giỏi
1433,50,2,bài kiểm tra bài 2 - easy,mod,8.8,0,giỏi
1434,50,2,bài kiểm tra bài 2 - hard,mod,7.9,0,giỏi
1422,50,2,bài kiểm tra bài 2 - medium,mod,8.8,0,giỏi
1438,50,2,bài kiểm tra bài 3 - hard,mod,8.6,0,giỏi
1437,50,2,bài kiểm tra bài 3 - medium,mod,9.3,0,giỏi
1442,50,2,Bài kiểm tra bài 4 - hard,mod,8.0,0,giỏi
1441,50,2,Bài kiểm tra bài 4 - medium,mod,8.3,0,giỏi
1446,50,2,Bài kiểm tra bài 5 - hard,mod,8.7,0,giỏi
1445,50,2,Bài kiểm tra bài 5 - medium,mod,8.7,0,giỏi
1450,50,2,Bài kiểm tra bài 6 - hard,mod,7.1,0,giỏi
1449,50,2,Bài kiểm tra bài 6 - medium,mod,9.5,0,giỏi
1424,50,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,9.2,0,giỏi
1425,50,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,9.3,0,giỏi
1426,50,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,8.3,0,giỏi
1427,50,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,9.6,0,giỏi
1436,50,2,Trắc nghiệm bài 3 - easy,mod,9.0,0,giỏi
1440,50,2,Trắc nghiệm bài 4 - easy,mod,9.6,0,giỏi
1444,50,2,Trắc nghiệm bài 5 - easy,mod,10.0,0,giỏi
1448,50,2,Trắc nghiệm bài 6 - easy,mod,8.1,0,giỏi
1428,50,2,Video bài giảng bài 1,mod,7.6,0,giỏi
1432,50,2,Video bài giảng bài 2,mod,9.3,0,giỏi
1435,50,2,Video bài giảng bài 3,mod,8.7,0,giỏi
1439,50,2,Video bài giảng bài 4,mod,8.0,0,giỏi
1443,50,2,Video bài giảng bài 5,mod,9.2,0,giỏi
1447,50,2,Video bài giảng bài 6,mod,9.7,0,giỏi
553,51,2,,course,6.2,0,khá
552,51,2,bài kiểm tra bài 1 - easy,mod,7.5,0,khá
560,51,2,bài kiểm tra bài 1 - hard,mod,7.1,0,khá
559,51,2,bài kiểm tra bài 1 - medium,mod,7.7,0,khá
562,51,2,bài kiểm tra bài 2 - easy,mod,7.2,0,khá
564,51,2,bài kiểm tra bài 2 - hard,mod,7.4,0,khá
563,51,2,bài kiểm tra bài 2 - medium,mod,6.4,0,khá
568,51,2,bài kiểm tra bài 3 - hard,mod,6.0,0,khá
567,51,2,bài kiểm tra bài 3 - medium,mod,7.3,0,khá
572,51,2,Bài kiểm tra bài 4 - hard,mod,6.5,0,khá
571,51,2,Bài kiểm tra bài 4 - medium,mod,7.2,0,khá
576,51,2,Bài kiểm tra bài 5 - hard,mod,6.5,0,khá
575,51,2,Bài kiểm tra bài 5 - medium,mod,7.3,0,khá
580,51,2,Bài kiểm tra bài 6 - hard,mod,5.7,0,khá
579,51,2,Bài kiểm tra bài 6 - medium,mod,7.4,0,khá
554,51,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,7.1,0,khá
555,51,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,6.7,0,khá
556,51,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,7.5,0,khá
557,51,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,7.9,0,khá
566,51,2,Trắc nghiệm bài 3 - easy,mod,7.3,0,khá
570,51,2,Trắc nghiệm bài 4 - easy,mod,8.3,0,khá
574,51,2,Trắc nghiệm bài 5 - easy,mod,8.4,0,khá
578,51,2,Trắc nghiệm bài 6 - easy,mod,6.8,0,khá
558,51,2,Video bài giảng bài 1,mod,7.7,0,khá
561,51,2,Video bài giảng bài 2,mod,7.0,0,khá
565,51,2,Video bài giảng bài 3,mod,6.2,0,khá
569,51,2,Video bài giảng bài 4,mod,7.2,0,khá
573,51,2,Video bài giảng bài 5,mod,6.1,0,khá
577,51,2,Video bài giảng bài 6,mod,6.5,0,khá
1713,52,2,,course,7.9,0,khá
1719,52,2,bài kiểm tra bài 1 - easy,mod,7.3,0,khá
1721,52,2,bài kiểm tra bài 1 - hard,mod,6.8,0,khá
1720,52,2,bài kiểm tra bài 1 - medium,mod,6.3,0,khá
1712,52,2,bài kiểm tra bài 2 - easy,mod,7.2,0,khá
1724,52,2,bài kiểm tra bài 2 - hard,mod,7.4,0,khá
1723,52,2,bài kiểm tra bài 2 - medium,mod,6.3,0,khá
1728,52,2,bài kiểm tra bài 3 - hard,mod,6.1,0,khá
1727,52,2,bài kiểm tra bài 3 - medium,mod,7.9,0,khá
1732,52,2,Bài kiểm tra bài 4 - hard,mod,7.2,0,khá
1731,52,2,Bài kiểm tra bài 4 - medium,mod,7.2,0,khá
1736,52,2,Bài kiểm tra bài 5 - hard,mod,7.1,0,khá
1735,52,2,Bài kiểm tra bài 5 - medium,mod,7.5,0,khá
1740,52,2,Bài kiểm tra bài 6 - hard,mod,6.9,0,khá
1739,52,2,Bài kiểm tra bài 6 - medium,mod,6.8,0,khá
1714,52,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,6.5,0,khá
1715,52,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,6.2,0,khá
1716,52,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,7.6,0,khá
1717,52,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,6.1,0,khá
1726,52,2,Trắc nghiệm bài 3 - easy,mod,7.1,0,khá
1730,52,2,Trắc nghiệm bài 4 - easy,mod,7.7,0,khá
1734,52,2,Trắc nghiệm bài 5 - easy,mod,6.8,0,khá
1738,52,2,Trắc nghiệm bài 6 - easy,mod,8.3,0,khá
1718,52,2,Video bài giảng bài 1,mod,6.4,0,khá
1722,52,2,Video bài giảng bài 2,mod,6.1,0,khá
1725,52,2,Video bài giảng bài 3,mod,6.9,0,khá
1729,52,2,Video bài giảng bài 4,mod,6.1,0,khá
1733,52,2,Video bài giảng bài 5,mod,7.7,0,khá
1737,52,2,Video bài giảng bài 6,mod,7.3,0,khá
1452,53,2,,course,8.4,0,giỏi
1458,53,2,bài kiểm tra bài 1 - easy,mod,9.0,0,giỏi
1460,53,2,bài kiểm tra bài 1 - hard,mod,7.9,0,giỏi
1459,53,2,bài kiểm tra bài 1 - medium,mod,7.8,0,giỏi
1462,53,2,bài kiểm tra bài 2 - easy,mod,9.9,0,giỏi
1463,53,2,bài kiểm tra bài 2 - hard,mod,7.8,0,giỏi
1451,53,2,bài kiểm tra bài 2 - medium,mod,9.6,0,giỏi
1467,53,2,bài kiểm tra bài 3 - hard,mod,8.9,0,giỏi
1466,53,2,bài kiểm tra bài 3 - medium,mod,8.5,0,giỏi
1471,53,2,Bài kiểm tra bài 4 - hard,mod,9.0,0,giỏi
1470,53,2,Bài kiểm tra bài 4 - medium,mod,8.4,0,giỏi
1475,53,2,Bài kiểm tra bài 5 - hard,mod,7.8,0,giỏi
1474,53,2,Bài kiểm tra bài 5 - medium,mod,9.7,0,giỏi
1479,53,2,Bài kiểm tra bài 6 - hard,mod,7.2,0,giỏi
1478,53,2,Bài kiểm tra bài 6 - medium,mod,8.4,0,giỏi
1453,53,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,9.5,0,giỏi
1454,53,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,8.2,0,giỏi
1455,53,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,9.1,0,giỏi
1456,53,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,7.5,0,giỏi
1465,53,2,Trắc nghiệm bài 3 - easy,mod,8.9,0,giỏi
1469,53,2,Trắc nghiệm bài 4 - easy,mod,9.7,0,giỏi
1473,53,2,Trắc nghiệm bài 5 - easy,mod,8.8,0,giỏi
1477,53,2,Trắc nghiệm bài 6 - easy,mod,9.5,0,giỏi
1457,53,2,Video bài giảng bài 1,mod,7.7,0,giỏi
1461,53,2,Video bài giảng bài 2,mod,8.4,0,giỏi
1464,53,2,Video bài giảng bài 3,mod,7.8,0,giỏi
1468,53,2,Video bài giảng bài 4,mod,8.2,0,giỏi
1472,53,2,Video bài giảng bài 5,mod,8.0,0,giỏi
1476,53,2,Video bài giảng bài 6,mod,7.5,0,giỏi
1626,54,2,,course,3.9,0,yếu
1625,54,2,bài kiểm tra bài 1 - easy,mod,5.3,0,yếu
1633,54,2,bài kiểm tra bài 1 - hard,mod,5.4,0,yếu
1632,54,2,bài kiểm tra bài 1 - medium,mod,5.8,0,yếu
1635,54,2,bài kiểm tra bài 2 - easy,mod,4.5,0,yếu
1637,54,2,bài kiểm tra bài 2 - hard,mod,4.1,0,yếu
1636,54,2,bài kiểm tra bài 2 - medium,mod,4.8,0,yếu
1641,54,2,bài kiểm tra bài 3 - hard,mod,4.6,0,yếu
1640,54,2,bài kiểm tra bài 3 - medium,mod,5.0,0,yếu
1645,54,2,Bài kiểm tra bài 4 - hard,mod,2.6,0,yếu
1644,54,2,Bài kiểm tra bài 4 - medium,mod,4.9,0,yếu
1649,54,2,Bài kiểm tra bài 5 - hard,mod,4.6,0,yếu
1648,54,2,Bài kiểm tra bài 5 - medium,mod,4.7,0,yếu
1653,54,2,Bài kiểm tra bài 6 - hard,mod,4.8,0,yếu
1652,54,2,Bài kiểm tra bài 6 - medium,mod,3.7,0,yếu
1627,54,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,3.7,0,yếu
1628,54,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,5.7,0,yếu
1629,54,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,5.7,0,yếu
1630,54,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,3.3,0,yếu
1639,54,2,Trắc nghiệm bài 3 - easy,mod,5.9,0,yếu
1643,54,2,Trắc nghiệm bài 4 - easy,mod,6.4,0,yếu
1647,54,2,Trắc nghiệm bài 5 - easy,mod,5.6,0,yếu
1651,54,2,Trắc nghiệm bài 6 - easy,mod,3.5,0,yếu
1631,54,2,Video bài giảng bài 1,mod,3.8,0,yếu
1634,54,2,Video bài giảng bài 2,mod,4.5,0,yếu
1638,54,2,Video bài giảng bài 3,mod,5.4,0,yếu
1642,54,2,Video bài giảng bài 4,mod,4.7,0,yếu
1646,54,2,Video bài giảng bài 5,mod,3.3,0,yếu
1650,54,2,Video bài giảng bài 6,mod,3.7,0,yếu
1742,55,2,,course,6.1,0,khá
1748,55,2,bài kiểm tra bài 1 - easy,mod,7.1,0,khá
1750,55,2,bài kiểm tra bài 1 - hard,mod,5.6,0,khá
1749,55,2,bài kiểm tra bài 1 - medium,mod,6.6,0,khá
1741,55,2,bài kiểm tra bài 2 - easy,mod,7.4,0,khá
1753,55,2,bài kiểm tra bài 2 - hard,mod,6.1,0,khá
1752,55,2,bài kiểm tra bài 2 - medium,mod,7.7,0,khá
1757,55,2,bài kiểm tra bài 3 - hard,mod,6.6,0,khá
1756,55,2,bài kiểm tra bài 3 - medium,mod,7.3,0,khá
1761,55,2,Bài kiểm tra bài 4 - hard,mod,7.4,0,khá
1760,55,2,Bài kiểm tra bài 4 - medium,mod,7.1,0,khá
1765,55,2,Bài kiểm tra bài 5 - hard,mod,6.3,0,khá
1764,55,2,Bài kiểm tra bài 5 - medium,mod,7.9,0,khá
1769,55,2,Bài kiểm tra bài 6 - hard,mod,6.2,0,khá
1768,55,2,Bài kiểm tra bài 6 - medium,mod,7.6,0,khá
1743,55,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,6.5,0,khá
1744,55,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,7.6,0,khá
1745,55,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,7.5,0,khá
1746,55,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,6.3,0,khá
1755,55,2,Trắc nghiệm bài 3 - easy,mod,7.0,0,khá
1759,55,2,Trắc nghiệm bài 4 - easy,mod,7.6,0,khá
1763,55,2,Trắc nghiệm bài 5 - easy,mod,6.9,0,khá
1767,55,2,Trắc nghiệm bài 6 - easy,mod,6.8,0,khá
1747,55,2,Video bài giảng bài 1,mod,6.8,0,khá
1751,55,2,Video bài giảng bài 2,mod,7.1,0,khá
1754,55,2,Video bài giảng bài 3,mod,6.5,0,khá
1758,55,2,Video bài giảng bài 4,mod,6.1,0,khá
1762,55,2,Video bài giảng bài 5,mod,6.8,0,khá
1766,55,2,Video bài giảng bài 6,mod,7.0,0,khá
1655,56,2,,course,3.8,0,yếu
1654,56,2,bài kiểm tra bài 1 - easy,mod,3.7,0,yếu
1662,56,2,bài kiểm tra bài 1 - hard,mod,5.4,0,yếu
1661,56,2,bài kiểm tra bài 1 - medium,mod,3.3,0,yếu
1664,56,2,bài kiểm tra bài 2 - easy,mod,3.9,0,yếu
1666,56,2,bài kiểm tra bài 2 - hard,mod,4.2,0,yếu
1665,56,2,bài kiểm tra bài 2 - medium,mod,5.7,0,yếu
1670,56,2,bài kiểm tra bài 3 - hard,mod,3.1,0,yếu
1669,56,2,bài kiểm tra bài 3 - medium,mod,4.8,0,yếu
1674,56,2,Bài kiểm tra bài 4 - hard,mod,5.4,0,yếu
1673,56,2,Bài kiểm tra bài 4 - medium,mod,4.4,0,yếu
1678,56,2,Bài kiểm tra bài 5 - hard,mod,3.9,0,yếu
1677,56,2,Bài kiểm tra bài 5 - medium,mod,5.9,0,yếu
1682,56,2,Bài kiểm tra bài 6 - hard,mod,3.1,0,yếu
1681,56,2,Bài kiểm tra bài 6 - medium,mod,3.1,0,yếu
1656,56,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,3.7,0,yếu
1657,56,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,3.3,0,yếu
1658,56,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,5.4,0,yếu
1659,56,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,3.2,0,yếu
1668,56,2,Trắc nghiệm bài 3 - easy,mod,5.9,0,yếu
1672,56,2,Trắc nghiệm bài 4 - easy,mod,5.2,0,yếu
1676,56,2,Trắc nghiệm bài 5 - easy,mod,4.0,0,yếu
1680,56,2,Trắc nghiệm bài 6 - easy,mod,4.3,0,yếu
1660,56,2,Video bài giảng bài 1,mod,4.4,0,yếu
1663,56,2,Video bài giảng bài 2,mod,4.8,0,yếu
1667,56,2,Video bài giảng bài 3,mod,3.1,0,yếu
