id,user_id,courseid,grade_item,itemtype,finalgrade,timemodified
1725,52,2,Video bài giảng bài 3,mod,,0
1729,52,2,Video bài giảng bài 4,mod,,0
1733,52,2,Video bài giảng bài 5,mod,,0
1737,52,2,Video bài giảng bài 6,mod,,0
1452,53,2,,course,,0
1458,53,2,bài kiểm tra bài 1 - easy,mod,,0
1460,53,2,bài kiểm tra bài 1 - hard,mod,,0
1459,53,2,bài kiểm tra bài 1 - medium,mod,,0
1462,53,2,bài kiểm tra bài 2 - easy,mod,,0
1463,53,2,bài kiểm tra bài 2 - hard,mod,,0
1451,53,2,bài kiểm tra bài 2 - medium,mod,,0
1467,53,2,bài kiểm tra bài 3 - hard,mod,,0
1466,53,2,bài kiểm tra bài 3 - medium,mod,,0
1471,53,2,Bài kiểm tra bài 4 - hard,mod,,0
1470,53,2,Bài kiểm tra bài 4 - medium,mod,,0
1475,53,2,Bài kiểm tra bài 5 - hard,mod,,0
1474,53,2,Bài kiểm tra bài 5 - medium,mod,,0
1479,53,2,Bài kiểm tra bài 6 - hard,mod,,0
1478,53,2,Bài kiểm tra bài 6 - medium,mod,,0
1453,53,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1454,53,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1455,53,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1456,53,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1465,53,2,Trắc nghiệm bài 3 - easy,mod,,0
1469,53,2,Trắc nghiệm bài 4 - easy,mod,,0
1473,53,2,Trắc nghiệm bài 5 - easy,mod,,0
1477,53,2,Trắc nghiệm bài 6 - easy,mod,,0
1457,53,2,Video bài giảng bài 1,mod,,0
1461,53,2,Video bài giảng bài 2,mod,,0
1464,53,2,Video bài giảng bài 3,mod,,0
1468,53,2,Video bài giảng bài 4,mod,,0
1472,53,2,Video bài giảng bài 5,mod,,0
1476,53,2,Video bài giảng bài 6,mod,,0
1626,54,2,,course,,0
1625,54,2,bài kiểm tra bài 1 - easy,mod,,0
1633,54,2,bài kiểm tra bài 1 - hard,mod,,0
1632,54,2,bài kiểm tra bài 1 - medium,mod,,0
1635,54,2,bài kiểm tra bài 2 - easy,mod,,0
1637,54,2,bài kiểm tra bài 2 - hard,mod,,0
1636,54,2,bài kiểm tra bài 2 - medium,mod,,0
1641,54,2,bài kiểm tra bài 3 - hard,mod,,0
1640,54,2,bài kiểm tra bài 3 - medium,mod,,0
1645,54,2,Bài kiểm tra bài 4 - hard,mod,,0
1644,54,2,Bài kiểm tra bài 4 - medium,mod,,0
1649,54,2,Bài kiểm tra bài 5 - hard,mod,,0
1648,54,2,Bài kiểm tra bài 5 - medium,mod,,0
1653,54,2,Bài kiểm tra bài 6 - hard,mod,,0
1652,54,2,Bài kiểm tra bài 6 - medium,mod,,0
1627,54,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1628,54,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1629,54,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1630,54,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1639,54,2,Trắc nghiệm bài 3 - easy,mod,,0
1643,54,2,Trắc nghiệm bài 4 - easy,mod,,0
1647,54,2,Trắc nghiệm bài 5 - easy,mod,,0
1651,54,2,Trắc nghiệm bài 6 - easy,mod,,0
1631,54,2,Video bài giảng bài 1,mod,,0
1634,54,2,Video bài giảng bài 2,mod,,0
1638,54,2,Video bài giảng bài 3,mod,,0
1642,54,2,Video bài giảng bài 4,mod,,0
1646,54,2,Video bài giảng bài 5,mod,,0
1650,54,2,Video bài giảng bài 6,mod,,0
1742,55,2,,course,,0
1748,55,2,bài kiểm tra bài 1 - easy,mod,,0
1750,55,2,bài kiểm tra bài 1 - hard,mod,,0
1749,55,2,bài kiểm tra bài 1 - medium,mod,,0
1741,55,2,bài kiểm tra bài 2 - easy,mod,,0
1753,55,2,bài kiểm tra bài 2 - hard,mod,,0
1752,55,2,bài kiểm tra bài 2 - medium,mod,,0
1757,55,2,bài kiểm tra bài 3 - hard,mod,,0
1756,55,2,bài kiểm tra bài 3 - medium,mod,,0
1761,55,2,Bài kiểm tra bài 4 - hard,mod,,0
1760,55,2,Bài kiểm tra bài 4 - medium,mod,,0
1765,55,2,Bài kiểm tra bài 5 - hard,mod,,0
1764,55,2,Bài kiểm tra bài 5 - medium,mod,,0
1769,55,2,Bài kiểm tra bài 6 - hard,mod,,0
1768,55,2,Bài kiểm tra bài 6 - medium,mod,,0
1743,55,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1744,55,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1745,55,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1746,55,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1755,55,2,Trắc nghiệm bài 3 - easy,mod,,0
1759,55,2,Trắc nghiệm bài 4 - easy,mod,,0
1763,55,2,Trắc nghiệm bài 5 - easy,mod,,0
1767,55,2,Trắc nghiệm bài 6 - easy,mod,,0
1747,55,2,Video bài giảng bài 1,mod,,0
1751,55,2,Video bài giảng bài 2,mod,,0
1754,55,2,Video bài giảng bài 3,mod,,0
1758,55,2,Video bài giảng bài 4,mod,,0
1762,55,2,Video bài giảng bài 5,mod,,0
1766,55,2,Video bài giảng bài 6,mod,,0
1655,56,2,,course,,0
1654,56,2,bài kiểm tra bài 1 - easy,mod,,0
1662,56,2,bài kiểm tra bài 1 - hard,mod,,0
1661,56,2,bài kiểm tra bài 1 - medium,mod,,0
1664,56,2,bài kiểm tra bài 2 - easy,mod,,0
1666,56,2,bài kiểm tra bài 2 - hard,mod,,0
1665,56,2,bài kiểm tra bài 2 - medium,mod,,0
1670,56,2,bài kiểm tra bài 3 - hard,mod,,0
1669,56,2,bài kiểm tra bài 3 - medium,mod,,0
1674,56,2,Bài kiểm tra bài 4 - hard,mod,,0
1673,56,2,Bài kiểm tra bài 4 - medium,mod,,0
1678,56,2,Bài kiểm tra bài 5 - hard,mod,,0
1677,56,2,Bài kiểm tra bài 5 - medium,mod,,0
1682,56,2,Bài kiểm tra bài 6 - hard,mod,,0
1681,56,2,Bài kiểm tra bài 6 - medium,mod,,0
1656,56,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1657,56,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1658,56,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1659,56,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1668,56,2,Trắc nghiệm bài 3 - easy,mod,,0
1672,56,2,Trắc nghiệm bài 4 - easy,mod,,0
1676,56,2,Trắc nghiệm bài 5 - easy,mod,,0
1680,56,2,Trắc nghiệm bài 6 - easy,mod,,0
1660,56,2,Video bài giảng bài 1,mod,,0
1663,56,2,Video bài giảng bài 2,mod,,0
1667,56,2,Video bài giảng bài 3,mod,,0
1671,56,2,Video bài giảng bài 4,mod,,0
1675,56,2,Video bài giảng bài 5,mod,,0
1679,56,2,Video bài giảng bài 6,mod,,0
1481,57,2,,course,,0
1487,57,2,bài kiểm tra bài 1 - easy,mod,,0
1489,57,2,bài kiểm tra bài 1 - hard,mod,,0
1488,57,2,bài kiểm tra bài 1 - medium,mod,,0
1491,57,2,bài kiểm tra bài 2 - easy,mod,,0
1492,57,2,bài kiểm tra bài 2 - hard,mod,,0
1480,57,2,bài kiểm tra bài 2 - medium,mod,,0
1496,57,2,bài kiểm tra bài 3 - hard,mod,,0
1495,57,2,bài kiểm tra bài 3 - medium,mod,,0
1500,57,2,Bài kiểm tra bài 4 - hard,mod,,0
1499,57,2,Bài kiểm tra bài 4 - medium,mod,,0
1504,57,2,Bài kiểm tra bài 5 - hard,mod,,0
1503,57,2,Bài kiểm tra bài 5 - medium,mod,,0
1508,57,2,Bài kiểm tra bài 6 - hard,mod,,0
1507,57,2,Bài kiểm tra bài 6 - medium,mod,,0
1482,57,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1483,57,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1484,57,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1485,57,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1494,57,2,Trắc nghiệm bài 3 - easy,mod,,0
1498,57,2,Trắc nghiệm bài 4 - easy,mod,,0
1502,57,2,Trắc nghiệm bài 5 - easy,mod,,0
1506,57,2,Trắc nghiệm bài 6 - easy,mod,,0
1486,57,2,Video bài giảng bài 1,mod,,0
1490,57,2,Video bài giảng bài 2,mod,,0
1493,57,2,Video bài giảng bài 3,mod,,0
1497,57,2,Video bài giảng bài 4,mod,,0
1501,57,2,Video bài giảng bài 5,mod,,0
1505,57,2,Video bài giảng bài 6,mod,,0
1510,58,2,,course,,0
1516,58,2,bài kiểm tra bài 1 - easy,mod,,0
1518,58,2,bài kiểm tra bài 1 - hard,mod,,0
1517,58,2,bài kiểm tra bài 1 - medium,mod,,0
1520,58,2,bài kiểm tra bài 2 - easy,mod,,0
1521,58,2,bài kiểm tra bài 2 - hard,mod,,0
1509,58,2,bài kiểm tra bài 2 - medium,mod,,0
1525,58,2,bài kiểm tra bài 3 - hard,mod,,0
1524,58,2,bài kiểm tra bài 3 - medium,mod,,0
1529,58,2,Bài kiểm tra bài 4 - hard,mod,,0
1528,58,2,Bài kiểm tra bài 4 - medium,mod,,0
1533,58,2,Bài kiểm tra bài 5 - hard,mod,,0
1532,58,2,Bài kiểm tra bài 5 - medium,mod,,0
1537,58,2,Bài kiểm tra bài 6 - hard,mod,,0
1536,58,2,Bài kiểm tra bài 6 - medium,mod,,0
1511,58,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1512,58,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1513,58,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1514,58,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1523,58,2,Trắc nghiệm bài 3 - easy,mod,,0
1527,58,2,Trắc nghiệm bài 4 - easy,mod,,0
1531,58,2,Trắc nghiệm bài 5 - easy,mod,,0
1535,58,2,Trắc nghiệm bài 6 - easy,mod,,0
1515,58,2,Video bài giảng bài 1,mod,,0
1519,58,2,Video bài giảng bài 2,mod,,0
1522,58,2,Video bài giảng bài 3,mod,,0
1526,58,2,Video bài giảng bài 4,mod,,0
1530,58,2,Video bài giảng bài 5,mod,,0
1534,58,2,Video bài giảng bài 6,mod,,0
1568,59,2,,course,,0
1574,59,2,bài kiểm tra bài 1 - easy,mod,,0
1576,59,2,bài kiểm tra bài 1 - hard,mod,,0
1575,59,2,bài kiểm tra bài 1 - medium,mod,,0
1567,59,2,bài kiểm tra bài 2 - easy,mod,,0
1579,59,2,bài kiểm tra bài 2 - hard,mod,,0
1578,59,2,bài kiểm tra bài 2 - medium,mod,,0
1583,59,2,bài kiểm tra bài 3 - hard,mod,,0
1582,59,2,bài kiểm tra bài 3 - medium,mod,,0
1587,59,2,Bài kiểm tra bài 4 - hard,mod,,0
1586,59,2,Bài kiểm tra bài 4 - medium,mod,,0
1591,59,2,Bài kiểm tra bài 5 - hard,mod,,0
1590,59,2,Bài kiểm tra bài 5 - medium,mod,,0
1595,59,2,Bài kiểm tra bài 6 - hard,mod,,0
1594,59,2,Bài kiểm tra bài 6 - medium,mod,,0
1569,59,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1570,59,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1571,59,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1572,59,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1581,59,2,Trắc nghiệm bài 3 - easy,mod,,0
1585,59,2,Trắc nghiệm bài 4 - easy,mod,,0
1589,59,2,Trắc nghiệm bài 5 - easy,mod,,0
1593,59,2,Trắc nghiệm bài 6 - easy,mod,,0
1573,59,2,Video bài giảng bài 1,mod,,0
1577,59,2,Video bài giảng bài 2,mod,,0
1580,59,2,Video bài giảng bài 3,mod,,0
1584,59,2,Video bài giảng bài 4,mod,,0
1588,59,2,Video bài giảng bài 5,mod,,0
1592,59,2,Video bài giảng bài 6,mod,,0
1771,60,2,,course,,0
1777,60,2,bài kiểm tra bài 1 - easy,mod,,0
1779,60,2,bài kiểm tra bài 1 - hard,mod,,0
1778,60,2,bài kiểm tra bài 1 - medium,mod,,0
1770,60,2,bài kiểm tra bài 2 - easy,mod,,0
1782,60,2,bài kiểm tra bài 2 - hard,mod,,0
1781,60,2,bài kiểm tra bài 2 - medium,mod,,0
1786,60,2,bài kiểm tra bài 3 - hard,mod,,0
1785,60,2,bài kiểm tra bài 3 - medium,mod,,0
1790,60,2,Bài kiểm tra bài 4 - hard,mod,,0
1789,60,2,Bài kiểm tra bài 4 - medium,mod,,0
1794,60,2,Bài kiểm tra bài 5 - hard,mod,,0
1793,60,2,Bài kiểm tra bài 5 - medium,mod,,0
1798,60,2,Bài kiểm tra bài 6 - hard,mod,,0
1797,60,2,Bài kiểm tra bài 6 - medium,mod,,0
1772,60,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1773,60,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1774,60,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1775,60,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1784,60,2,Trắc nghiệm bài 3 - easy,mod,,0
1788,60,2,Trắc nghiệm bài 4 - easy,mod,,0
1792,60,2,Trắc nghiệm bài 5 - easy,mod,,0
1796,60,2,Trắc nghiệm bài 6 - easy,mod,,0
1776,60,2,Video bài giảng bài 1,mod,,0
1780,60,2,Video bài giảng bài 2,mod,,0
1783,60,2,Video bài giảng bài 3,mod,,0
1787,60,2,Video bài giảng bài 4,mod,,0
1791,60,2,Video bài giảng bài 5,mod,,0
1795,60,2,Video bài giảng bài 6,mod,,0
1684,61,2,,course,,0
1683,61,2,bài kiểm tra bài 1 - easy,mod,,0
1691,61,2,bài kiểm tra bài 1 - hard,mod,,0
1690,61,2,bài kiểm tra bài 1 - medium,mod,,0
1693,61,2,bài kiểm tra bài 2 - easy,mod,,0
1695,61,2,bài kiểm tra bài 2 - hard,mod,,0
1694,61,2,bài kiểm tra bài 2 - medium,mod,,0
1699,61,2,bài kiểm tra bài 3 - hard,mod,,0
1698,61,2,bài kiểm tra bài 3 - medium,mod,,0
1703,61,2,Bài kiểm tra bài 4 - hard,mod,,0
1702,61,2,Bài kiểm tra bài 4 - medium,mod,,0
1707,61,2,Bài kiểm tra bài 5 - hard,mod,,0
1706,61,2,Bài kiểm tra bài 5 - medium,mod,,0
1711,61,2,Bài kiểm tra bài 6 - hard,mod,,0
1710,61,2,Bài kiểm tra bài 6 - medium,mod,,0
1685,61,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1686,61,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1687,61,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1688,61,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1697,61,2,Trắc nghiệm bài 3 - easy,mod,,0
1701,61,2,Trắc nghiệm bài 4 - easy,mod,,0
1705,61,2,Trắc nghiệm bài 5 - easy,mod,,0
1709,61,2,Trắc nghiệm bài 6 - easy,mod,,0
1689,61,2,Video bài giảng bài 1,mod,,0
1692,61,2,Video bài giảng bài 2,mod,,0
1696,61,2,Video bài giảng bài 3,mod,,0
1700,61,2,Video bài giảng bài 4,mod,,0
1704,61,2,Video bài giảng bài 5,mod,,0
1708,61,2,Video bài giảng bài 6,mod,,0
1858,62,2,,course,,0
1857,62,2,bài kiểm tra bài 1 - easy,mod,,0
1865,62,2,bài kiểm tra bài 1 - hard,mod,,0
1864,62,2,bài kiểm tra bài 1 - medium,mod,,0
1867,62,2,bài kiểm tra bài 2 - easy,mod,,0
1869,62,2,bài kiểm tra bài 2 - hard,mod,,0
1868,62,2,bài kiểm tra bài 2 - medium,mod,,0
1873,62,2,bài kiểm tra bài 3 - hard,mod,,0
1872,62,2,bài kiểm tra bài 3 - medium,mod,,0
1877,62,2,Bài kiểm tra bài 4 - hard,mod,,0
1876,62,2,Bài kiểm tra bài 4 - medium,mod,,0
1881,62,2,Bài kiểm tra bài 5 - hard,mod,,0
1880,62,2,Bài kiểm tra bài 5 - medium,mod,,0
1885,62,2,Bài kiểm tra bài 6 - hard,mod,,0
1884,62,2,Bài kiểm tra bài 6 - medium,mod,,0
1859,62,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1860,62,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1861,62,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1862,62,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1871,62,2,Trắc nghiệm bài 3 - easy,mod,,0
1875,62,2,Trắc nghiệm bài 4 - easy,mod,,0
1879,62,2,Trắc nghiệm bài 5 - easy,mod,,0
1883,62,2,Trắc nghiệm bài 6 - easy,mod,,0
1863,62,2,Video bài giảng bài 1,mod,,0
1866,62,2,Video bài giảng bài 2,mod,,0
1870,62,2,Video bài giảng bài 3,mod,,0
1874,62,2,Video bài giảng bài 4,mod,,0
1878,62,2,Video bài giảng bài 5,mod,,0
1882,62,2,Video bài giảng bài 6,mod,,0
1597,63,2,,course,,0
1603,63,2,bài kiểm tra bài 1 - easy,mod,,0
1605,63,2,bài kiểm tra bài 1 - hard,mod,,0
1604,63,2,bài kiểm tra bài 1 - medium,mod,,0
1596,63,2,bài kiểm tra bài 2 - easy,mod,,0
1608,63,2,bài kiểm tra bài 2 - hard,mod,,0
1607,63,2,bài kiểm tra bài 2 - medium,mod,,0
1612,63,2,bài kiểm tra bài 3 - hard,mod,,0
1611,63,2,bài kiểm tra bài 3 - medium,mod,,0
1616,63,2,Bài kiểm tra bài 4 - hard,mod,,0
1615,63,2,Bài kiểm tra bài 4 - medium,mod,,0
1620,63,2,Bài kiểm tra bài 5 - hard,mod,,0
1619,63,2,Bài kiểm tra bài 5 - medium,mod,,0
1624,63,2,Bài kiểm tra bài 6 - hard,mod,,0
1623,63,2,Bài kiểm tra bài 6 - medium,mod,,0
1598,63,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1599,63,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1600,63,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1601,63,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1610,63,2,Trắc nghiệm bài 3 - easy,mod,,0
1614,63,2,Trắc nghiệm bài 4 - easy,mod,,0
1618,63,2,Trắc nghiệm bài 5 - easy,mod,,0
1622,63,2,Trắc nghiệm bài 6 - easy,mod,,0
1602,63,2,Video bài giảng bài 1,mod,,0
1606,63,2,Video bài giảng bài 2,mod,,0
1609,63,2,Video bài giảng bài 3,mod,,0
1613,63,2,Video bài giảng bài 4,mod,,0
1617,63,2,Video bài giảng bài 5,mod,,0
1621,63,2,Video bài giảng bài 6,mod,,0
582,64,2,,course,,0
581,64,2,bài kiểm tra bài 1 - easy,mod,,0
589,64,2,bài kiểm tra bài 1 - hard,mod,,0
588,64,2,bài kiểm tra bài 1 - medium,mod,,0
591,64,2,bài kiểm tra bài 2 - easy,mod,,0
593,64,2,bài kiểm tra bài 2 - hard,mod,,0
592,64,2,bài kiểm tra bài 2 - medium,mod,,0
597,64,2,bài kiểm tra bài 3 - hard,mod,,0
596,64,2,bài kiểm tra bài 3 - medium,mod,,0
601,64,2,Bài kiểm tra bài 4 - hard,mod,,0
600,64,2,Bài kiểm tra bài 4 - medium,mod,,0
605,64,2,Bài kiểm tra bài 5 - hard,mod,,0
604,64,2,Bài kiểm tra bài 5 - medium,mod,,0
609,64,2,Bài kiểm tra bài 6 - hard,mod,,0
608,64,2,Bài kiểm tra bài 6 - medium,mod,,0
583,64,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
584,64,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
585,64,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
586,64,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
595,64,2,Trắc nghiệm bài 3 - easy,mod,,0
599,64,2,Trắc nghiệm bài 4 - easy,mod,,0
603,64,2,Trắc nghiệm bài 5 - easy,mod,,0
607,64,2,Trắc nghiệm bài 6 - easy,mod,,0
587,64,2,Video bài giảng bài 1,mod,,0
590,64,2,Video bài giảng bài 2,mod,,0
594,64,2,Video bài giảng bài 3,mod,,0
598,64,2,Video bài giảng bài 4,mod,,0
602,64,2,Video bài giảng bài 5,mod,,0
606,64,2,Video bài giảng bài 6,mod,,0
2380,65,2,,course,,0
2379,65,2,bài kiểm tra bài 1 - easy,mod,,0
2387,65,2,bài kiểm tra bài 1 - hard,mod,,0
2386,65,2,bài kiểm tra bài 1 - medium,mod,,0
2389,65,2,bài kiểm tra bài 2 - easy,mod,,0
2391,65,2,bài kiểm tra bài 2 - hard,mod,,0
2390,65,2,bài kiểm tra bài 2 - medium,mod,,0
2395,65,2,bài kiểm tra bài 3 - hard,mod,,0
2394,65,2,bài kiểm tra bài 3 - medium,mod,,0
2399,65,2,Bài kiểm tra bài 4 - hard,mod,,0
2398,65,2,Bài kiểm tra bài 4 - medium,mod,,0
2403,65,2,Bài kiểm tra bài 5 - hard,mod,,0
2402,65,2,Bài kiểm tra bài 5 - medium,mod,,0
2407,65,2,Bài kiểm tra bài 6 - hard,mod,,0
2406,65,2,Bài kiểm tra bài 6 - medium,mod,,0
2381,65,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
2382,65,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
2383,65,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
2384,65,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
2393,65,2,Trắc nghiệm bài 3 - easy,mod,,0
2397,65,2,Trắc nghiệm bài 4 - easy,mod,,0
2401,65,2,Trắc nghiệm bài 5 - easy,mod,,0
2405,65,2,Trắc nghiệm bài 6 - easy,mod,,0
2385,65,2,Video bài giảng bài 1,mod,,0
2388,65,2,Video bài giảng bài 2,mod,,0
2392,65,2,Video bài giảng bài 3,mod,,0
2396,65,2,Video bài giảng bài 4,mod,,0
2400,65,2,Video bài giảng bài 5,mod,,0
2404,65,2,Video bài giảng bài 6,mod,,0
2235,66,2,,course,,0
2241,66,2,bài kiểm tra bài 1 - easy,mod,,0
2243,66,2,bài kiểm tra bài 1 - hard,mod,,0
2242,66,2,bài kiểm tra bài 1 - medium,mod,,0
2234,66,2,bài kiểm tra bài 2 - easy,mod,,0
2246,66,2,bài kiểm tra bài 2 - hard,mod,,0
2245,66,2,bài kiểm tra bài 2 - medium,mod,,0
2250,66,2,bài kiểm tra bài 3 - hard,mod,,0
2249,66,2,bài kiểm tra bài 3 - medium,mod,,0
2254,66,2,Bài kiểm tra bài 4 - hard,mod,,0
2253,66,2,Bài kiểm tra bài 4 - medium,mod,,0
2258,66,2,Bài kiểm tra bài 5 - hard,mod,,0
2257,66,2,Bài kiểm tra bài 5 - medium,mod,,0
2262,66,2,Bài kiểm tra bài 6 - hard,mod,,0
2261,66,2,Bài kiểm tra bài 6 - medium,mod,,0
2236,66,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
2237,66,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
2238,66,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
2239,66,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
2248,66,2,Trắc nghiệm bài 3 - easy,mod,,0
2252,66,2,Trắc nghiệm bài 4 - easy,mod,,0
2256,66,2,Trắc nghiệm bài 5 - easy,mod,,0
2260,66,2,Trắc nghiệm bài 6 - easy,mod,,0
2240,66,2,Video bài giảng bài 1,mod,,0
2244,66,2,Video bài giảng bài 2,mod,,0
2247,66,2,Video bài giảng bài 3,mod,,0
2251,66,2,Video bài giảng bài 4,mod,,0
2255,66,2,Video bài giảng bài 5,mod,,0
2259,66,2,Video bài giảng bài 6,mod,,0
2409,67,2,,course,,0
2408,67,2,bài kiểm tra bài 1 - easy,mod,,0
2416,67,2,bài kiểm tra bài 1 - hard,mod,,0
2415,67,2,bài kiểm tra bài 1 - medium,mod,,0
2418,67,2,bài kiểm tra bài 2 - easy,mod,,0
2420,67,2,bài kiểm tra bài 2 - hard,mod,,0
2419,67,2,bài kiểm tra bài 2 - medium,mod,,0
2424,67,2,bài kiểm tra bài 3 - hard,mod,,0
2423,67,2,bài kiểm tra bài 3 - medium,mod,,0
2428,67,2,Bài kiểm tra bài 4 - hard,mod,,0
2427,67,2,Bài kiểm tra bài 4 - medium,mod,,0
2432,67,2,Bài kiểm tra bài 5 - hard,mod,,0
2431,67,2,Bài kiểm tra bài 5 - medium,mod,,0
2436,67,2,Bài kiểm tra bài 6 - hard,mod,,0
2435,67,2,Bài kiểm tra bài 6 - medium,mod,,0
2410,67,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
2411,67,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
2412,67,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
2413,67,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
2422,67,2,Trắc nghiệm bài 3 - easy,mod,,0
2426,67,2,Trắc nghiệm bài 4 - easy,mod,,0
2430,67,2,Trắc nghiệm bài 5 - easy,mod,,0
2434,67,2,Trắc nghiệm bài 6 - easy,mod,,0
2414,67,2,Video bài giảng bài 1,mod,,0
2417,67,2,Video bài giảng bài 2,mod,,0
2421,67,2,Video bài giảng bài 3,mod,,0
2425,67,2,Video bài giảng bài 4,mod,,0
2429,67,2,Video bài giảng bài 5,mod,,0
2433,67,2,Video bài giảng bài 6,mod,,0
2061,68,2,,course,,0
2060,68,2,bài kiểm tra bài 1 - easy,mod,,0
2068,68,2,bài kiểm tra bài 1 - hard,mod,,0
2067,68,2,bài kiểm tra bài 1 - medium,mod,,0
2070,68,2,bài kiểm tra bài 2 - easy,mod,,0
2072,68,2,bài kiểm tra bài 2 - hard,mod,,0
2071,68,2,bài kiểm tra bài 2 - medium,mod,,0
2076,68,2,bài kiểm tra bài 3 - hard,mod,,0
2075,68,2,bài kiểm tra bài 3 - medium,mod,,0
2080,68,2,Bài kiểm tra bài 4 - hard,mod,,0
2079,68,2,Bài kiểm tra bài 4 - medium,mod,,0
2084,68,2,Bài kiểm tra bài 5 - hard,mod,,0
2083,68,2,Bài kiểm tra bài 5 - medium,mod,,0
2088,68,2,Bài kiểm tra bài 6 - hard,mod,,0
2087,68,2,Bài kiểm tra bài 6 - medium,mod,,0
2062,68,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
2063,68,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
